ModelFamily,ModelType,ModelInstance,Places,Transitions,Arcs,ctlBVT2018,ctlSOL2018,global_propertiesBVT2018,global_propertiesSOL2018,ltlBVT2018,ltlSOL2018,reachabilityBVT2018,reachabilitySOL2018,state_spaceBVT2018,state_spaceSOL2018,upper_boundsBVT2018,upper_boundsSOL2018,ctlBVT2019,ctlSOL2019,global_propertiesBVT2019,global_propertiesSOL2019,ltlBVT2019,ltlSOL2019,reachabilityBVT2019,reachabilitySOL2019,state_spaceBVT2019,state_spaceSOL2019,upper_boundsBVT2019,upper_boundsSOL2019,ctlBVT2020,ctlSOL2020,global_propertiesBVT2020,global_propertiesSOL2020,ltlBVT2020,ltlSOL2020,reachabilityBVT2020,reachabilitySOL2020,state_spaceBVT2020,state_spaceSOL2020,upper_boundsBVT2020,upper_boundsSOL2020,ctlBVT2021,ctlSOL2021,global_propertiesBVT2021,global_propertiesSOL2021,ltlBVT2021,ltlSOL2021,reachabilityBVT2021,reachabilitySOL2021,state_spaceBVT2021,state_spaceSOL2021,upper_boundsBVT2021,upper_boundsSOL2021,ctlBVT2022,ctlSOL2022,global_propertiesBVT2022,global_propertiesSOL2022,ltlBVT2022,ltlSOL2022,reachabilityBVT2022,reachabilitySOL2022,state_spaceBVT2022,state_spaceSOL2022,upper_boundsBVT2022,upper_boundsSOL2022,ctlBVT2023,ctlSOL2023,global_propertiesBVT2023,global_propertiesSOL2023,ltlBVT2023,ltlSOL2023,reachabilityBVT2023,reachabilitySOL2023,state_spaceBVT2023,state_spaceSOL2023,upper_boundsBVT2023,upper_boundsSOL2023,ctlBVT2024,ctlSOL2024,global_propertiesBVT2024,global_propertiesSOL2024,ltlBVT2024,ltlSOL2024,reachabilityBVT2024,reachabilitySOL2024,state_spaceBVT2024,state_spaceSOL2024,upper_boundsBVT2024,upper_boundsSOL2024,ctlBVT2025,ctlSOL2025,global_propertiesBVT2025,global_propertiesSOL2025,ltlBVT2025,ltlSOL2025,reachabilityBVT2025,reachabilitySOL2025,state_spaceBVT2025,state_spaceSOL2025,upper_boundsBVT2025,upper_boundsSOL2025
ASLink,PT,10a,2186,3192,11972,25,46,1,3,32,81,22,41,0,0,6,6,24,65,1,3,27,65,22,49,4,4,11,24,29,81,3,5,26,69,30,76,4,8,10,27,26,69,4,10,27,78,32,84,4,8,14,31,19,36,4,11,29,85,29,82,4,8,15,36,24,56,4,11,30,86,31,85,4,9,14,40,22,49,4,12,29,81,32,93,4,8,16,41,16,37,4,11,29,79,31,83,4,8,16,42
ASLink,PT,10b,4410,5405,16377,23,41,1,2,29,63,23,47,0,0,9,10,24,62,1,2,29,69,25,62,0,0,10,22,27,65,2,4,24,61,32,77,0,0,7,16,28,65,4,9,30,87,32,86,0,0,15,30,23,53,4,11,30,83,29,81,0,0,14,37,24,64,4,11,28,81,31,90,0,0,15,45,22,46,4,12,26,77,30,90,0,0,16,40,25,50,4,10,30,84,29,79,1,1,16,43
AutoFlight,PT,01a,32,30,100,32,96,1,3,32,96,32,96,4,12,16,48,32,96,1,3,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
AutoFlight,PT,01b,114,112,264,32,96,1,3,32,96,32,96,4,12,16,48,32,95,1,3,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,95,5,15,32,96,32,96,4,12,16,48,32,95,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
AutoFlight,PT,02a,57,55,180,32,96,1,3,32,96,32,96,4,12,16,48,32,96,1,3,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
AutoFlight,PT,02b,206,204,478,32,91,1,3,32,93,32,96,4,12,16,48,32,93,1,3,32,96,32,96,4,12,16,48,32,92,5,14,32,89,32,96,4,12,16,48,27,73,5,15,32,96,32,96,4,12,16,48,32,82,5,15,32,96,32,96,4,12,16,48,32,94,5,15,32,96,32,96,4,12,16,48,30,85,5,15,32,96,32,96,4,12,16,48,32,88,5,15,32,95,32,96,4,11,16,48
AutoFlight,PT,03a,82,80,260,32,96,1,3,32,96,32,96,4,12,16,48,32,96,1,3,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
AutoFlight,PT,03b,298,296,692,32,75,1,3,32,92,32,96,4,11,16,48,31,88,1,3,32,96,32,96,4,12,16,48,31,87,5,12,29,80,32,96,4,12,16,48,29,79,5,15,32,94,32,96,4,12,16,48,23,60,5,15,32,94,32,96,4,12,16,48,28,78,5,15,32,94,32,96,4,12,16,48,25,67,5,15,32,94,32,96,4,12,16,48,23,61,5,15,32,96,32,96,4,11,16,48
AutoFlight,PT,04a,107,105,340,32,96,1,3,32,94,32,96,4,12,16,48,32,96,1,3,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,95,32,96,4,11,16,48
AutoFlight,PT,04b,390,388,906,29,54,1,3,32,89,32,96,4,11,16,48,29,77,1,3,31,89,32,96,4,12,16,48,26,64,5,10,30,86,32,96,4,12,16,48,26,68,5,15,32,94,32,96,4,12,16,48,25,58,5,15,32,93,32,96,4,12,16,48,26,72,5,15,32,94,32,96,4,12,16,48,23,55,5,15,32,91,32,96,4,12,16,48,28,69,5,15,32,89,32,96,4,11,16,48
AutoFlight,PT,05a,132,130,420,32,96,1,3,32,96,32,96,4,12,16,48,32,96,1,3,32,96,32,96,4,12,16,48,32,96,5,13,32,96,32,96,4,12,16,48,32,94,5,15,32,96,32,96,4,12,16,48,32,95,5,15,32,95,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,93,5,15,32,96,32,96,4,12,16,48,32,82,5,15,32,96,32,96,4,11,16,48
AutoFlight,PT,05b,482,480,1120,28,52,1,3,30,80,32,96,4,10,16,48,27,73,1,3,30,79,32,94,4,10,16,48,28,74,4,8,23,61,32,96,4,12,16,48,25,63,5,15,32,95,32,96,4,12,16,48,26,59,5,15,32,96,32,96,4,12,16,48,27,77,5,15,31,90,32,96,4,12,16,48,25,66,5,15,31,92,32,96,4,12,16,48,27,68,5,15,29,81,32,96,4,11,16,48
AutoFlight,PT,06a,157,155,500,32,96,1,3,32,96,32,96,4,12,16,48,32,95,1,3,32,96,32,96,4,12,16,48,32,96,5,13,32,94,32,96,4,12,16,48,32,95,5,15,32,96,32,96,4,12,16,48,32,95,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,93,5,15,32,96,32,96,4,12,16,48,32,92,5,15,32,96,32,96,4,11,16,48
AutoFlight,PT,06b,574,572,1334,29,52,1,3,30,88,32,94,4,7,16,48,30,87,1,3,27,79,32,96,0,0,16,48,30,80,4,7,25,69,32,96,3,3,16,48,20,53,5,12,32,89,32,96,3,3,16,48,22,55,5,15,32,87,32,96,3,3,16,38,23,59,5,15,31,84,32,96,3,3,16,48,21,52,5,15,32,90,32,96,0,0,16,48,22,53,5,15,32,89,32,96,3,4,16,48
AutoFlight,PT,12a,307,305,980,32,96,1,3,32,96,32,96,4,12,16,48,32,95,1,3,32,96,32,96,4,12,16,48,32,95,5,14,32,93,32,96,4,12,16,48,32,92,5,15,32,95,32,96,4,12,16,48,32,90,5,15,32,96,32,96,4,12,16,48,32,96,5,15,31,93,32,96,4,12,16,48,32,89,5,15,31,93,32,96,4,12,16,48,32,74,5,15,31,91,32,96,4,11,16,48
AutoFlight,PT,12b,1126,1124,2618,30,54,1,3,29,84,32,94,0,0,16,32,31,85,1,3,31,84,32,95,0,0,16,48,26,67,3,5,23,63,32,96,0,0,16,48,21,55,5,13,27,71,32,96,0,0,16,48,23,57,5,15,31,86,32,96,0,0,16,48,24,61,5,15,30,85,32,96,0,0,16,48,20,47,5,15,30,87,32,96,0,0,16,48,21,52,5,15,31,87,32,96,1,1,16,48
AutoFlight,PT,24a,607,605,1940,32,92,1,3,31,93,32,96,4,12,16,48,30,81,1,3,32,94,32,96,4,12,16,48,32,92,5,14,32,88,32,96,4,12,16,48,29,75,5,15,31,86,32,96,4,12,16,48,32,82,5,15,32,95,32,96,4,12,16,48,28,75,5,15,32,93,32,96,4,12,16,48,23,56,5,15,32,95,32,96,4,12,16,48,21,51,5,15,32,91,32,96,4,11,16,48
AutoFlight,PT,24b,2230,2228,5186,28,49,1,3,24,58,32,86,0,0,16,29,26,74,1,3,27,62,32,93,0,0,16,46,27,70,3,5,26,77,32,96,0,0,16,48,25,62,5,12,31,82,32,96,0,0,16,48,18,42,5,13,31,79,32,96,0,0,16,48,23,64,5,14,30,82,32,96,0,0,16,48,24,60,5,14,29,76,32,96,0,0,16,48,22,48,5,13,30,79,32,96,1,1,16,48
AutoFlight,PT,48a,1127,1113,3458,30,68,1,3,32,92,32,96,4,12,16,48,31,92,1,3,32,93,32,96,4,12,16,48,32,89,5,12,32,90,32,96,4,12,16,48,28,68,5,15,32,91,32,96,4,12,16,48,32,84,5,15,32,93,32,96,4,12,16,48,31,84,5,15,32,94,32,96,4,12,16,48,26,72,5,15,32,93,32,96,4,12,16,48,23,50,5,15,32,92,32,96,4,11,16,48
AutoFlight,PT,48b,3950,3936,9104,27,50,1,3,29,71,32,87,0,0,16,24,26,71,1,3,28,50,32,90,0,0,16,40,26,75,3,5,30,81,32,96,0,0,16,48,19,48,5,12,32,89,32,96,0,0,16,48,19,44,5,13,31,83,32,96,0,0,16,46,18,50,5,13,32,94,32,96,0,0,16,48,18,47,5,13,32,91,32,96,0,0,16,48,15,33,5,13,30,86,32,96,1,1,16,48
AutoFlight,PT,96a,2251,2225,6914,29,59,1,3,31,90,32,96,4,12,16,48,32,89,1,3,32,79,32,96,4,8,16,48,31,86,5,12,28,76,32,96,4,4,16,48,29,70,5,15,31,87,32,96,4,4,16,48,26,61,5,15,32,93,32,96,4,4,16,48,25,66,5,15,32,94,32,96,4,12,16,48,27,68,5,15,32,92,32,96,0,0,16,48,20,46,5,15,32,88,32,96,1,1,16,48
AutoFlight,PT,96b,7894,7868,18200,23,43,1,3,30,88,32,63,0,0,16,29,28,72,1,3,26,58,32,92,0,0,16,43,23,61,2,4,26,74,32,96,0,0,16,48,19,44,5,11,29,85,32,96,0,0,16,48,23,51,5,12,32,82,32,96,0,0,16,48,14,36,5,12,28,79,32,96,0,0,16,48,17,44,5,13,27,77,32,96,0,0,16,48,17,36,4,10,31,90,32,96,1,1,16,48
AutonomousCar,PT,01a,25,35,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
AutonomousCar,PT,01b,119,132,339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
AutonomousCar,PT,02a,33,69,368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
AutonomousCar,PT,02b,155,194,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
AutonomousCar,PT,03a,41,121,745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
AutonomousCar,PT,03b,190,273,1051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,93,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,93,5,15,32,96,32,96,4,12,16,48,32,84,5,15,32,96,32,96,4,11,16,48
AutonomousCar,PT,04a,49,193,1306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
AutonomousCar,PT,04b,221,368,1658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,93,5,15,32,93,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,93,5,15,32,96,32,96,4,12,16,48,32,90,5,15,32,96,32,96,4,11,16,48
AutonomousCar,PT,05a,57,289,2123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
AutonomousCar,PT,05b,255,490,2527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,92,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,94,5,15,32,96,32,96,4,12,16,48,32,88,5,15,32,95,32,96,4,11,16,48
AutonomousCar,PT,06a,65,417,3356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,94,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
AutonomousCar,PT,06b,289,644,3812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,86,5,15,32,96,32,96,4,12,16,48,32,91,5,15,32,93,32,96,4,12,16,48,24,71,5,15,32,95,32,96,4,12,16,48,31,77,5,15,32,93,32,96,4,11,16,48
AutonomousCar,PT,07a,73,593,5357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,95,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,95,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
AutonomousCar,PT,07b,323,846,5865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,85,5,15,32,93,32,96,4,12,16,48,31,76,5,15,32,94,32,96,4,12,16,48,23,64,5,15,32,96,32,96,4,12,16,48,27,65,5,15,32,94,32,96,4,11,16,48
AutonomousCar,PT,08a,81,849,8894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,91,5,15,32,96,32,96,4,12,16,48,32,95,5,15,32,93,32,96,4,12,16,48,32,94,5,15,32,95,32,96,4,12,16,48,32,88,5,14,32,92,32,96,4,11,16,48
AutonomousCar,PT,08b,357,1128,9454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,65,5,15,32,91,32,96,4,12,16,48,30,75,5,15,32,96,32,95,4,12,16,48,21,61,5,15,32,95,32,95,4,12,16,48,23,50,5,15,31,91,32,94,4,11,16,48
AutonomousCar,PT,09a,89,1249,15631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,88,5,15,32,95,32,96,4,12,16,48,32,94,5,15,32,95,32,96,4,12,16,48,24,72,5,15,32,96,32,96,4,12,16,48,32,87,5,14,32,96,32,96,4,11,16,48
AutonomousCar,PT,09b,391,1554,16243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,65,5,15,32,95,32,96,4,12,16,48,27,66,5,15,30,88,32,96,4,12,16,48,20,59,5,15,27,80,32,96,4,12,16,48,21,43,5,15,32,90,32,95,4,11,16,48
AutonomousCar,PT,10a,97,1921,29152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,91,5,15,32,94,32,96,4,12,16,48,32,90,5,15,32,94,32,96,4,12,16,48,28,79,5,15,32,96,32,96,4,12,16,48,32,83,5,14,31,90,32,95,4,11,16,48
AutonomousCar,PT,10b,425,2252,29816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,56,5,15,32,91,32,96,4,12,16,48,24,61,5,15,31,85,32,96,4,12,16,48,22,62,5,15,24,70,32,96,4,12,16,48,23,52,5,14,28,82,31,91,4,11,16,48
BART,COL,002,4,7,26,16,19,1,1,16,16,16,45,3,3,16,32,32,49,1,1,32,48,32,54,4,7,16,36,32,66,1,2,32,96,32,80,3,8,16,36,32,87,5,13,32,96,32,96,4,11,16,48,32,96,5,15,32,96,32,96,4,11,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
BART,COL,005,4,7,26,16,17,1,1,16,16,16,46,3,3,16,32,32,49,1,1,31,47,30,50,4,7,16,35,32,64,1,2,31,88,32,78,3,8,16,41,32,75,5,12,32,86,32,96,4,11,16,48,32,91,5,15,32,90,32,96,4,11,16,48,32,80,5,15,32,96,32,96,4,12,16,48,32,90,5,15,32,95,32,96,4,12,16,48,32,92,5,15,32,92,32,95,4,11,16,48
BART,COL,010,4,7,26,16,16,1,1,16,16,16,45,3,3,16,32,31,48,1,1,28,44,31,52,4,7,16,33,32,62,1,2,32,79,32,77,3,8,16,35,32,80,5,12,32,93,32,96,4,11,16,48,31,80,5,15,32,96,32,96,4,11,16,48,32,87,5,15,32,94,32,96,4,12,16,48,30,87,5,15,32,96,32,96,4,12,16,48,32,84,5,15,32,93,32,94,4,11,16,48
BART,COL,020,4,7,26,6,7,1,1,16,16,16,46,3,3,16,32,32,49,1,1,31,44,31,54,4,7,16,38,32,57,1,2,30,70,32,76,3,8,16,34,30,55,5,12,32,88,32,96,4,11,16,48,31,79,5,15,32,95,32,96,4,11,16,48,30,82,5,15,32,96,32,96,4,12,16,48,26,67,5,15,32,96,32,96,4,12,16,48,27,75,5,15,30,88,32,92,4,11,16,48
BART,COL,030,4,7,26,4,5,1,1,14,14,12,30,3,3,16,32,29,47,1,1,28,33,30,51,4,7,16,36,32,54,1,2,32,69,32,77,3,8,16,36,31,74,5,12,32,91,32,96,4,11,16,48,29,76,5,15,31,91,32,96,4,11,16,48,27,76,5,15,32,94,32,96,4,12,16,48,25,70,5,15,32,95,32,96,4,11,16,48,27,72,5,15,30,90,32,95,4,11,16,48
BART,COL,040,4,7,26,2,2,1,1,2,2,12,31,3,3,16,32,31,37,1,1,27,33,30,45,4,7,16,36,27,51,1,2,31,74,32,76,3,8,16,37,29,53,5,12,32,92,32,96,4,11,16,48,29,69,5,15,32,93,32,96,4,11,16,48,29,79,5,15,32,92,32,96,4,12,16,48,30,85,5,15,32,95,32,96,4,11,16,48,25,65,5,15,31,89,32,94,4,11,16,48
BART,COL,050,4,7,26,1,1,1,1,0,0,12,35,3,3,16,32,31,31,1,1,25,25,32,56,4,7,16,35,22,43,1,2,30,72,32,76,3,8,16,35,31,71,5,13,32,87,32,96,4,11,16,48,32,79,5,15,30,90,32,96,4,11,16,48,29,84,5,15,32,96,32,96,4,12,16,48,28,76,5,15,31,93,32,96,4,12,16,48,28,69,5,15,32,93,32,93,4,11,16,48
BART,COL,060,4,7,26,1,1,1,1,0,0,13,39,3,3,16,16,30,30,1,1,24,24,32,51,4,7,16,34,32,52,1,2,30,66,32,72,3,8,16,36,32,66,5,12,32,87,32,96,4,11,16,48,31,75,5,15,32,93,32,96,4,11,16,48,31,90,5,15,32,93,32,96,4,12,16,48,22,41,5,15,32,95,32,96,4,11,16,48,25,70,5,15,30,90,32,93,4,11,16,48
BART,PT,002,474,404,3240,16,40,1,3,16,48,16,48,4,12,8,24,32,96,1,3,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,12,16,48,32,96,5,15,32,96,32,96,4,11,16,48
BART,PT,005,870,1010,8100,16,37,1,3,16,38,16,48,4,11,8,24,32,96,1,3,32,96,32,96,4,12,16,48,32,95,5,10,32,96,32,96,4,12,16,48,32,95,5,15,32,96,32,96,4,12,16,48,32,89,5,15,32,94,32,96,4,12,16,48,32,94,5,15,32,96,32,96,4,12,16,48,32,95,5,15,32,96,32,96,4,12,16,48,32,90,5,14,32,92,32,96,4,11,16,48
BART,PT,010,1530,2020,16200,16,31,1,3,14,27,16,42,4,11,8,16,32,94,1,3,31,80,32,96,4,12,16,48,32,96,4,9,32,93,32,96,4,12,16,48,32,89,5,14,32,96,32,96,4,12,16,48,32,88,5,14,32,96,32,96,4,12,16,48,32,93,5,15,32,95,32,96,4,12,16,48,32,90,5,15,32,96,32,96,4,12,16,48,32,90,5,14,32,95,32,94,4,11,16,48
BART,PT,020,2850,4040,32400,16,24,1,3,13,25,16,31,4,11,8,16,32,96,1,3,30,64,32,96,4,12,16,48,32,92,4,9,30,89,32,96,4,12,16,48,32,79,5,14,32,95,32,96,4,12,16,48,32,88,5,14,32,96,32,96,4,12,16,48,32,86,5,15,32,96,32,96,4,12,16,48,31,88,5,15,32,96,32,96,4,12,16,48,31,75,5,14,31,91,32,94,4,11,16,48
BART,PT,030,4170,6060,48600,14,30,1,3,15,21,16,25,4,11,8,16,32,96,1,3,31,67,32,96,4,12,16,48,32,96,4,9,32,85,32,96,4,12,16,48,32,84,5,14,32,95,32,96,4,12,16,48,32,89,5,14,31,93,32,96,4,12,16,48,32,85,5,15,32,96,32,96,4,12,16,48,29,84,5,15,32,95,32,96,4,12,16,48,32,85,5,14,32,96,32,95,4,11,16,48
BART,PT,040,5490,8080,64800,16,38,1,3,13,25,16,24,4,11,8,16,32,93,1,3,32,66,32,96,4,12,16,48,32,94,4,9,29,75,32,96,4,12,16,48,27,69,5,14,32,95,32,96,4,12,16,48,32,87,5,14,32,94,32,96,4,12,16,48,31,86,5,15,32,94,32,95,4,12,16,48,32,85,5,15,32,94,32,96,4,12,16,48,32,73,5,14,32,96,32,94,4,11,16,48
